stop_id,stop_name,stop_lat,stop_lon
1093,VIRGINIA BEACH & BALTIC,36.84438,-75.97937
1094,19TH & PACIFIC,36.84710,-75.97627
1096,ARCTIC & VIRGINIA BEACH,36.84488,-75.97751
1097,VIRGINIA BEACH & MEDITERRANEAN,36.84409,-75.98164
1098,VIRGINIA BEACH & JEFFERSON,36.84286,-75.98877
1099,VIRGINIA BEACH & ANCHORAGE,36.84258,-75.99032
1100,VIRGINIA BEACH & BIRCH LAKE,36.84180,-75.99525
1101,VIRGINIA BEACH & DUKES,36.84272,-76.00443
1102,VIRGINIA BEACH & SHIPPS,36.84274,-76.00581
1103,VIRGINIA BEACH & GARCIA,36.84279,-76.01103
1104,VIRGINIA BEACH & SCOTT,36.84280,-76.01172
1105,FIRST COLONIAL & DONNA,36.84840,-76.02151
1106,LASKIN & FIRST COLONIAL,36.85086,-76.02276
1107,LASKIN & VICTOR,36.84973,-76.02856
1108,LASKIN & REGENCY,36.84874,-76.03308
1109,LASKIN & MAXEY,36.84776,-76.03478
1111,VIRGINIA BEACH & GREAT NECK,36.84192,-76.05042
1112,VIRGINIA BEACH & CRIPPLE CREEK,36.84111,-76.05959
1113,VIRGINIA BEACH & BALTIC,36.84442,-75.97975
1114,VIRGINIA BEACH & MUSTANG,36.84262,-76.06548
1115,VIRGINIA BEACH & YORKTOWN,36.84410,-76.06951
1116,VIRGINIA BEACH & CRANSTON,36.84289,-76.08206
1117,VIRGINIA BEACH & GROVELAND,36.84230,-76.08600
1118,VIRGINIA BEACH & KING RICHARD,36.84195,-76.08841
1119,VIRGINIA BEACH & LITTLE NECK,36.84147,-76.09196
1120,VIRGINIA BEACH & LYNN SHORES,36.84021,-76.10877
1121,VIRGINIA BEACH & KENTUCKY,36.84113,-76.11173
1122,VIRGINIA BEACH & LOEHMANNS,36.84182,-76.11360
1123,VIRGINIA BEACH & STEPNEY,36.84283,-76.11637
1124,VIRGINIA BEACH & THALIA,36.84349,-76.12086
1126,VIRGINIA BEACH & INDEPENDENCE,36.84375,-76.13875
1127,VIRGINIA BEACH & KELLAM,36.84381,-76.14184
1128,VIRGINIA BEACH & ARAGONA,36.84389,-76.14579
1129,VIRGINIA BEACH & DORSET,36.84411,-76.15199
1130,VIRGINIA BEACH & SOUTHGATE,36.84485,-76.15395
1131,VIRGINIA BEACH & WITCHDUCK,36.84576,-76.15621
1132,VIRGINIA BEACH & NORTHRIDGE,36.84767,-76.16091
1133,VIRGINIA BEACH & CLEARFIELD,36.84902,-76.16424
1134,VIRGINIA BEACH & WEXFORD,36.85053,-76.16795
1135,VIRGINIA BEACH & DAVIS,36.85205,-76.17169
1136,VIRGINIA BEACH & FAIR MEADOWS,36.85438,-76.17754
1137,VIRGINIA BEACH & REEL,36.85482,-76.18120
1138,VIRGINIA BEACH & LAND,36.85513,-76.18854
1139,VIRGINIA BEACH & KEMPSVILLE,36.85536,-76.19491
1140,VIRGINIA BEACH & BURLING,36.85546,-76.19763
1141,VIRGINIA BEACH & GLENROCK,36.85566,-76.20250
1142,VIRGINIA BEACH & MILITARY,36.85584,-76.20793
1143,VIRGINIA BEACH & BRIAR HILL,36.85606,-76.21453
1144,VIRGINIA BEACH & RABY,36.85631,-76.21899
1145,VIRGINIA BEACH & PECAN POINT,36.85639,-76.22187
1146,VIRGINIA BEACH & AZALEA GARDEN 1,36.85613,-76.23186
1147,VIRGINIA BEACH & BALLENTINE,36.85270,-76.24988
1148,VIRGINIA BEACH & MERRIMAC,36.85237,-76.25277
1149,VIRGINIA BEACH & NORCHESTER,36.85231,-76.25511
1150,VIRGINIA BEACH & MAJESTIC,36.85222,-76.25741
1151,VIRGINIA BEACH & OAKLAWN,36.85215,-76.25897
1153,VIRGINIA BEACH & COVENANT,36.85214,-76.26373
1154,VIRGINIA BEACH & MARSHALL,36.85238,-76.26731
1155,VIRGINIA BEACH & TIDEWATER,36.85454,-76.27398
1156,VIRGINIA BEACH & CHAPEL,36.85536,-76.27660
1157,VIRGINIA BEACH & CHURCH,36.85626,-76.27865
1159,VIRGINIA BEACH & SALTER,36.85789,-76.28441
1161,VIRGINIA BEACH & FIRST COLONIAL,36.84234,-76.02037
1162,VIRGINIA BEACH & BIRCHWOOD MALL,36.84023,-76.10068
1163,VIRGINIA BEACH & ROSEMONT,36.84061,-76.09787
1166,PRINCESS ANNE & MANTEO,36.86491,-76.29719
1167,PRINCESS ANNE & COLONIAL,36.86360,-76.29440
1168,PRINCESS ANNE & BOTETOURT,36.86246,-76.29214
1169,PRINCESS ANNE & LLEWELLYN,36.86154,-76.29033
1170,PRINCESS ANNE & GRANBY,36.86098,-76.28864
1172,PRINCESS ANNE & SALTER,36.85976,-76.28343
1173,PRINCESS ANNE & CHURCH,36.85820,-76.27859
1174,PRINCESS ANNE & WIDE,36.85773,-76.27713
1175,PRINCESS ANNE & CHAPEL,36.85705,-76.27520
1176,PRINCESS ANNE & TIDEWATER,36.85613,-76.27238
1177,PRINCESS ANNE & HANSON,36.85517,-76.26945
1178,PRINCESS ANNE & RESERVOIR (BTHS),36.85463,-76.26770
1179,PRINCESS ANNE & PARK,36.85376,-76.26424
1180,PRINCESS ANNE & RAINEY,36.85425,-76.26154
1181,PRINCESS ANNE & KENTON,36.85456,-76.26007
1182,PRINCESS ANNE & OAKLAWN,36.85479,-76.25870
1183,PRINCESS ANNE & MAJESTIC,36.85508,-76.25782
1184,PRINCESS ANNE & NORCHESTER,36.85618,-76.25546
1185,PRINCESS ANNE & MERRIMAC,36.85729,-76.25375
1186,PRINCESS ANNE & BALLENTINE,36.85994,-76.24973
1187,PRINCESS ANNE & GRANDY,36.86047,-76.24897
1188,PRINCESS ANNE & NEVADA,36.86415,-76.24145
1189,PRINCESS ANNE & RUSH,36.86524,-76.23915
1190,PRINCESS ANNE & AZALEA GARDEN 1,36.86665,-76.23539
1191,PRINCESS ANNE & AZALEA GARDEN 2,36.86680,-76.23424
1192,PRINCESS ANNE & JUNIPER,36.86714,-76.23091
1193,PRINCESS ANNE & SEWELLS POINT,36.86774,-76.22958
1194,PRINCESS ANNE & NORCOVA,36.86898,-76.22715
1195,PRINCESS ANNE & MCNEAL,36.87075,-76.22385
1196,PRINCESS ANNE & RIVER OAKS,36.87193,-76.22167
1197,PRINCESS ANNE & DARDEN,36.87268,-76.22029
1198,PRINCESS ANNE & GABRIEL,36.87399,-76.21787
1199,PRINCESS ANNE & KILMER,36.87511,-76.21512
1201,PRINCESS ANNE & MILITARY,36.87441,-76.20918
1202,LOWERY & KEMPSVILLE,36.86565,-76.20569
1203,LOWERY & MILITARY (FrmFrsh),36.86473,-76.20739
1204,LOWERY & WALMART,36.86491,-76.20685
1205,LOWERY & KEMPSVILLE,36.86598,-76.20491
1206,KEMPSVILLE & LAKE TAYLOR HIGH SCHOOL,36.86991,-76.20420
1207,PRINCESS ANNE & COWAND,36.87509,-76.21252
1208,PRINCESS ANNE & GABRIEL,36.87424,-76.21779
1209,PRINCESS ANNE & BEEKMAN,36.87183,-76.22225
1210,PRINCESS ANNE & MCNEAL,36.87100,-76.22377
1211,PRINCESS ANNE & HALSTEAD,36.87012,-76.22539
1212,PRINCESS ANNE & NORCOVA,36.86921,-76.22707
1213,PRINCESS ANNE & MILTATE,36.86835,-76.22876
1214,PRINCESS ANNE & EARLY,36.86715,-76.23165
1216,PRINCESS ANNE & FAIRBANKS,36.86583,-76.23830
1217,PRINCESS ANNE & MINNESOTA,36.86479,-76.24060
1218,PRINCESS ANNE & INGLESIDE,36.86321,-76.24399
1219,PRINCESS ANNE & CROMWELL,36.86118,-76.24811
1220,PRINCESS ANNE & GODFREY,36.85827,-76.25235
1221,PRINCESS ANNE & MERRIMAC,36.85707,-76.25426
1222,PRINCESS ANNE & GRAND BASSA,36.85576,-76.25648
1223,PRINCESS ANNE & RAINEY,36.85447,-76.26135
1224,PRINCESS ANNE & PARK,36.85400,-76.26395
1225,PRINCESS ANNE & MARSHALL,36.85439,-76.26663
1226,PRINCESS ANNE & MALTBY,36.85491,-76.26828
1227,PRINCESS ANNE & COURTNEY,36.85548,-76.27011
1228,PRINCESS ANNE & TIDEWATER,36.85645,-76.27306
1229,PRINCESS ANNE & CHAPEL,36.85707,-76.27494
1230,PRINCESS ANNE & WIDE,36.85771,-76.27678
1231,PRINCESS ANNE & CHURCH,36.85837,-76.27879
1234,PRINCESS ANNE & GRANBY,36.86090,-76.28792
1235,PRINCESS ANNE & PENDER,36.86203,-76.29109
1236,PRINCESS ANNE & COLONIAL,36.86359,-76.29414
1237,PRINCESS ANNE & MANTEO,36.86491,-76.29693
1238,PRINCESS ANNE & COLLEY,36.86580,-76.29904
1239,COLLEY & FAIRFAX,36.86010,-76.30044
1242,WOODIS & COLLEY,36.85676,-76.30413
1243,COLUMBUS & MARKET,36.84100,-76.13319
1244,WILSON & LANDSWORTH,36.82345,-76.26982
1247,CAMPOSTELLA & HUNTERDALE,36.80531,-76.25567
1248,CAMPOSTELLA & ARBOR GLEN,36.80698,-76.25584
1249,ATLANTIC & NARROW,36.80361,-76.26326
1250,PACIFIC & WINSTON SALEM,36.83366,-75.97241
1251,PACIFIC & CAVALIER,36.87031,-75.98221
1252,ATLANTIC & 42ND,36.87079,-75.98235
1253,ATLANTIC & 43RD,36.87122,-75.98248
1254,ATLANTIC & 45TH,36.87285,-75.98297
1255,ATLANTIC & 52ND,36.87904,-75.98492
1256,ATLANTIC & 56TH,36.88247,-75.98597
1257,ATLANTIC & 58TH,36.88413,-75.98650
1258,ATLANTIC & 61ST,36.88636,-75.98718
1259,ATLANTIC & 64TH,36.88941,-75.98815
1260,ATLANTIC & 68TH,36.89345,-75.98931
1268,ATLANTIC & 68TH,36.89257,-75.98943
1269,ATLANTIC & 65TH,36.89051,-75.98885
1270,ATLANTIC & 61ST,36.88648,-75.98758
1271,ATLANTIC & 57TH,36.88340,-75.98667
1272,ATLANTIC & 51ST,36.87847,-75.98515
1273,ATLANTIC & 46TH,36.87407,-75.98358
1274,ATLANTIC & 45TH,36.87300,-75.98327
1275,ATLANTIC & 43RD,36.87135,-75.98281
1276,ATLANTIC & 42ND,36.87093,-75.98269
1277,PACIFIC & ATLANTIC,36.86956,-75.98230
1278,PACIFIC & 38TH,36.86615,-75.98128
1279,PACIFIC & 36TH,36.86405,-75.98074
1280,PACIFIC & 33RD,36.86112,-75.97992
1281,PACIFIC & 32ND,36.86017,-75.97968
1282,PACIFIC & 26TH,36.85436,-75.97811
1283,PACIFIC & 24TH,36.85199,-75.97748
1285,PACIFIC & 6TH,36.83445,-75.97251
1286,PACIFIC & 11TH,36.83925,-75.97389
1287,PACIFIC & 16TH,36.84406,-75.97521
1288,ATLANTIC & NARROW,36.80344,-76.26301
1289,LIBERTY & OLD ATLANTIC,36.81729,-76.26612
1290,KEMPSVILLE & KEMPSVILLE CIRCLE,36.85162,-76.19222
1291,LIBERTY & GREER,36.81630,-76.26372
1292,LIBERTY & JEFFERSON,36.81634,-76.26405
1294,KEMPSVILLE & BANGOR,36.84317,-76.18931
1295,NEWTOWN & KEMPSVILLE,36.84217,-76.18717
1296,NEWTOWN & GREENWICH,36.84418,-76.18455
1297,CHAPEL & VIRGINIA BEACH,36.85553,-76.27612
1301,KEMPSVILLE & KEMPSVILLE CIRCLE,36.85262,-76.19253
1302,KEMPSVILLE & WELLVILLE,36.85391,-76.19335
1303,GREAT NECK & WILLOW OAK,36.91023,-76.06766
1304,GREAT NECK & WILLOW OAK,36.91000,-76.06793
1305,NEWTOWN & LARRY,36.84955,-76.17951
1307,NEWTOWN & ELAM,36.85130,-76.17859
1308,NEWTOWN & ETHAN ALLEN,36.84979,-76.17956
1309,NEWTOWN & GREENWICH,36.84394,-76.18504
1310,KEMPSVILLE & BANGOR,36.84318,-76.18900
1311,KEMPSVILLE & BLACKSTONE,36.84404,-76.18997
1312,VIRGINIA BEACH & BYRD,36.84207,-76.05235
1315,NEWTOWN & REDSTONE,36.85701,-76.17685
1316,BAKER & HAMPSHIRE (near side),36.86042,-76.17587
1317,BAKER & HAMPSHIRE (mdblk),36.86254,-76.17741
1318,BAKER & BAKER COURT,36.86411,-76.17843
1320,NORTHAMPTON & WESLEYAN,36.87784,-76.19192
1321,NORTHAMPTON & BURTON STATION,36.88077,-76.18714
1322,NORTHAMPTON & BAKER (far side),36.88393,-76.18229
1323,NORTHAMPTON & BAYSIDE,36.89166,-76.17156
1324,NORTHAMPTON & SHELL (mid block),36.89535,-76.15526
1325,NORTHAMPTON & JACK FROST,36.89478,-76.15790
1326,NORTHAMPTON & BAYSIDE,36.89235,-76.16875
1327,NORTHAMPTON & DIAMOND SPRINGS,36.88662,-76.17972
1328,NORTHAMPTON & BAKER (near side),36.88438,-76.18221
1329,NORTHAMPTON & BAKER (far side),36.88321,-76.18403
1330,NORTHAMPTON & BURTON STATION,36.88077,-76.18775
1332,WESLEYAN & COLLEGE,36.87283,-76.18649
1333,BAKER & CAMPUS,36.86972,-76.18111
1334,BAKER & LAKE EDWARD,36.86480,-76.17897
1335,BAKER & HAMPSHIRE,36.86218,-76.17728
1336,BAKER & HAMPSHIRE (far side),36.86113,-76.17653
1337,NEWTOWN & LAKE EDWARD,36.85801,-76.17651
1338,ROBIN HOOD & ELTHAM,36.87990,-76.22238
1340,INDEPENDENCE & COLUMBUS,36.84034,-76.13711
1342,INDEPENDENCE & KEENER,36.82923,-76.13587
1343,INDEPENDENCE & EDWIN,36.82570,-76.13039
1344,HOLLAND & COMMUTER,36.82166,-76.12393
1345,HOLLAND & S. PLAZA,36.81928,-76.12013
1346,OCEAN VIEW & FIRST VIEW,36.95663,-76.25421
1354,ROSEMONT & HOLLAND,36.81234,-76.09831
1356,ROSEMONT & NORTHWOOD,36.80248,-76.10002
1357,ROSEMONT & DAHLIA,36.79817,-76.09892
1358,ROSEMONT & LYNNHAVEN (far),36.79483,-76.09882
1359,ROSEMONT & BUCKNER,36.78900,-76.09720
1360,ROSEMONT & BUCKNER,36.78866,-76.09665
1361,ROSEMONT & PRIMROSE,36.79378,-76.09897
1362,LYNNHAVEN & PRIMROSE,36.79485,-76.09398
1363,LYNNHAVEN & CRIMSON HOLLY,36.79636,-76.08832
1365,LYNNHAVEN & RIVERBEND,36.80403,-76.08268
1366,LYNNHAVEN & CHERIE,36.81064,-76.07213
1367,LYNNHAVEN & CHERIE (mid-block),36.81211,-76.06992
1368,LYNNHAVEN  MALL,36.81526,-76.06803
1370,LYNNHAVEN & SOUTHERN,36.84035,-76.06373
1371,FIRST COLONIAL & CAMELOT,36.86707,-76.02969
1372,MILL DAM & TEMPLETON,36.87231,-76.03100
1374,GREAT NECK & GODFREY,36.88429,-76.04719
1375,GREAT NECK & GREEN HILL,36.89522,-76.06006
1376,SHORE & GREAT NECK,36.91213,-76.06958
1377,SHORE & EBB TIDE,36.91123,-76.07242
1378,SHORE & STRATFORD,36.90797,-76.09711
1379,SHORE & SHADY OAKS,36.90755,-76.10813
1380,SHORE & BAYVILLE,36.90703,-76.11311
1381,SHORE & TREASURE ISLAND,36.90579,-76.11963
1382,SHORE & TREASURE ISLAND (mid-block),36.90491,-76.12394
1383,SHORE & VANTAGE,36.90443,-76.12637
1384,SHORE & GREENWELL,36.90426,-76.12596
1385,SHORE & TREASURE ISLAND,36.90548,-76.11992
1386,SHORE & SUNVISTA,36.90733,-76.10761
1387,SHORE & MYSTIC COVE,36.90772,-76.10266
1388,SHORE & ROCKBRIDGE,36.90789,-76.10005
1389,SHORE & STRATFORD,36.90776,-76.09727
1390,SHORE & STARFISH,36.91019,-76.07775
1391,SHORE & SEA SHELL,36.91067,-76.07457
1392,SHORE & EBB TIDE,36.91096,-76.07267
1395,GREAT NECK & THOMAS BISHOP,36.89672,-76.06255
1396,GREAT NECK & RIVER,36.89183,-76.05548
1397,GREAT NECK & FALCON,36.88915,-76.05141
1398,GREAT NECK & SHOREHAVEN,36.88634,-76.04920
1399,GREAT NECK & MILLWOOD,36.88036,-76.04385
1400,MILL DAM & VICTORIAN,36.87905,-76.04079
1402,MILL DAM & SANDEE,36.87462,-76.03078
1403,MILL DAM & THUNDERBIRD,36.87232,-76.03112
1404,FIRST COLONIAL & BANCROFT HALL,36.86628,-76.02953
1406,LYNNHAVEN & SOUTHERN,36.83835,-76.06515
1407,LYNNHAVEN & VIKING,36.82872,-76.06739
1408,LYNNHAVEN & S LYNNHAVEN (FAR),36.81039,-76.07279
1409,LYNNHAVEN & MAPLETON,36.80961,-76.07395
1410,LYNNHAVEN & LAMPLIGHT,36.80569,-76.08034
1411,LYNNHAVEN & HOLLAND,36.79832,-76.08689
1412,LYNNHAVEN & CRIMSON HOLLY,36.79657,-76.08831
1413,ROSEMONT & MOUNTAIN,36.79715,-76.09854
1414,ROSEMONT & SHAWN,36.79940,-76.09892
1415,ROSEMONT & STONESHORE,36.80596,-76.10033
1416,ROSEMONT & WILLOW LAKE,36.80909,-76.09942
1417,ROSEMONT & HOLLAND,36.81192,-76.09816
1418,FIRST COLONIAL & WILL O WISP,36.86320,-76.02789
1419,NEW GUINEA & ATLANTIC,36.92721,-76.00954
1423,VIRGINIA BEACH & HUTTON,36.84152,-76.05633
1424,SHORE & STARFISH,36.91038,-76.07803
1425,ROSEMONT & BUNYAN,36.80998,-76.09918
1427,PRINCESS ANNE & BAXTER,36.82236,-76.15125
1428,HOLLAND & COMMUTER,36.82176,-76.12378
1429,INDEPENDENCE & EDWIN,36.82698,-76.13190
1430,INDEPENDENCE & WICKLOW,36.82929,-76.13554
1432,FIRST COLONIAL & SOUTHHALL,36.85686,-76.02574
1433,LYNNHAVEN & PRIMROSE,36.79501,-76.09392
1434,INDEPENDENCE & BONNEY,36.83861,-76.13684
1435,HOLLAND & S. PLAZA,36.82040,-76.12161
1440,HOLLAND & PLAZA,36.81823,-76.11845
1441,HOLLAND & WATERS,36.81752,-76.11735
1442,HOLLAND & CHASEWAY,36.81499,-76.10451
1443,HOLLAND & CHIMNEY HILL,36.81408,-76.10125
1444,HOLLAND & GARFIELD,36.81247,-76.09656
1445,HOLLAND & CHANTRY,36.81172,-76.09539
1446,HOLLAND & NORTHWOOD,36.80897,-76.09287
1447,HOLLAND & STONESHORE,36.80606,-76.09065
1448,HOLLAND & GREEN RUN,36.80151,-76.08717
1449,HOLLAND & GREEN RUN,36.80145,-76.08683
1450,HOLLAND & DIANA LEE,36.80948,-76.09301
1451,HOLLAND & CHANTRY,36.81171,-76.09509
1452,HOLLAND & GARFIELD,36.81254,-76.09634
1453,HOLLAND & CHIMNEY HILL,36.81430,-76.10139
1454,HOLLAND & GOVERNORS,36.81621,-76.10843
1455,HOLLAND & WINDSOR OAKS,36.81628,-76.11302
1456,GENERAL BOOTH & CULVER,36.77498,-76.00644
1457,GENERAL BOOTH & HUBBELL,36.78227,-76.00123
1458,GENERAL BOOTH & EDISON,36.77932,-76.00290
1459,HOLLAND & WINDSOR OAKS,36.81615,-76.11128
1460,INTERNATIONAL & SEAHAWK,36.81571,-76.06286
1461,INTERNATIONAL & RELIANCE,36.81161,-76.05698
1466,GENERAL BOOTH & DAM NECK,36.78764,-75.99826
1470,INTERNATIONAL & SEAHAWK,36.81597,-76.06315
1481,GENERAL BOOTH & BIRDNECK,36.81084,-75.98967
1483,GENERAL BOOTH & RUDEE POINT,36.82900,-75.97361
1485,PACIFIC & 25TH,36.85307,-75.97764
1486,PACIFIC & 28TH,36.85612,-75.97847
1487,PACIFIC & 34TH,36.86192,-75.98000
1488,PACIFIC & 36TH,36.86389,-75.98056
1489,GENERAL BOOTH & HARBOUR,36.82923,-75.97365
1490,GENERAL BOOTH & VA AQUARIUM,36.82317,-75.97892
1492,GENERAL BOOTH & BIRDNECK,36.80943,-75.99044
1493,GENERAL BOOTH & OCEANA,36.79398,-75.99552
1500,PRINCESS ANNE & CHEYENNE,36.84003,-76.18285
1501,PRINCESS ANNE & HILL PRINCE,36.83507,-76.17854
1502,PRINCESS ANNE & KEMPSHIRE,36.82504,-76.15776
1503,PRINCESS ANNE & BAXTER,36.82264,-76.15180
1504,PRINCESS ANNE & EDWIN,36.81506,-76.14462
1505,PRINCESS ANNE & TIMBERLAKE,36.81040,-76.13818
1506,PRINCESS ANNE & PLAZA,36.80271,-76.13238
1507,PRINCESS ANNE & PARLIAMENT,36.82871,-76.16850
1508,PRINCESS ANNE & OVERLAND,36.82718,-76.16218
1510,PRINCESS ANNE & DAM NECK,36.77574,-76.09149
1511,INDEPENDENCE & CULLEN,36.88837,-76.13737
1512,PRINCESS ANNE & DEGRASSE,36.75301,-76.05618
1514,PRINCESS ANNE & GENERAL BOOTH,36.76037,-76.01885
1515,PRINCESS ANNE & PARLIAMENT,36.82805,-76.16653
1516,PRINCESS ANNE & CAPOT,36.83049,-76.17331
1523,PRINCESS ANNE & GENERAL BOOTH,36.75956,-76.02089
1525,VIRGINIA BEACH & CYPRESS,36.84377,-75.98351
1526,UPTON & NIMMO,36.76005,-76.00545
1527,PRINCESS ANNE & DEGRASSE,36.75297,-76.05594
1529,PRINCESS ANNE & DAM NECK,36.77836,-76.09522
1530,UNIVERSITY & FACULTY,36.78409,-76.09668
1537,PRINCESS ANNE & BRANTINGHAM,36.80073,-76.13050
1538,PRINCESS ANNE & CAMBELTON,36.80813,-76.13515
1539,PRINCESS ANNE & TIMBERLAKE,36.81085,-76.13843
1540,PRINCESS ANNE & EDWIN,36.81514,-76.14453
1541,PRINCESS ANNE & FOREST,36.82561,-76.15878
1543,PORTSMOUTH & CHESTNUT,36.81888,-76.30904
1544,PORTSMOUTH & FREDERICK,36.81697,-76.32589
1546,PORTSMOUTH & ELM 1,36.81921,-76.31102
1547,PORTSMOUTH & ELM 2,36.81941,-76.31284
1549,PORTSMOUTH & DES MOINES,36.81859,-76.31839
1550,COUNTY & COURT,36.83384,-76.30071
1551,COURT & CRAWFORD,36.83136,-76.30081
1552,PORT CENTRE & MADISON,36.82228,-76.29721
1553,MADISON & 7TH,36.82079,-76.30156
1554,GEORGE WASHINGTON & WIRT,36.81400,-76.31275
1555,GEORGE WASHINGTON & FREDERICK,36.81138,-76.31592
1556,GEORGE WASHINGTON & GREENWOOD (near side),36.80669,-76.31994
1557,GEORGE WASHINGTON & HANBURY,36.80535,-76.32105
1558,AFTON & ALYWIN,36.80253,-76.32116
1559,AFTON & DECATUR,36.80174,-76.31860
1560,GEORGE WASHINGTON & CHANNING,36.80193,-76.32321
1561,GEORGE WASHINGTON & GARRETT,36.79895,-76.32507
1562,GEORGE WASHINGTON & WOODLAND,36.79777,-76.32580
1563,GEORGE WASHINGTON & RODGERS,36.79653,-76.32655
1564,VICTORY & GEORGE WASHINGTON,36.79535,-76.32882
1565,VICTORY & PUEBLO,36.79562,-76.33050
1566,GREENWOOD & CLAY,36.79987,-76.36492
1568,VICTORY & GREENWOOD,36.80138,-76.35227
1569,VICTORY & FREEDOM,36.80478,-76.35424
1570,MCLEAN & BELMONT,36.81105,-76.35245
1571,VICTORY & ELMHURST,36.81022,-76.35834
1575,VICTORY & DEEP CREEK,36.79598,-76.33530
1576,VICTORY & SEBAGO,36.79571,-76.33202
1577,VICTORY & HURON,36.79523,-76.32907
1578,GEORGE WASHINGTON & RODGERS,36.79632,-76.32654
1579,GEORGE WASHINGTON & WOODLAND,36.79756,-76.32579
1580,GEORGE WASHINGTON & GARRETT,36.79874,-76.32506
1582,GEORGE WASHINGTON & GREENWOOD,36.80648,-76.31996
1583,GEORGE WASHINGTON & FREDERICK,36.81117,-76.31597
1584,GEORGE WASHINGTON & ELM,36.81458,-76.31148
1587,HIGH & CRAWFORD,36.83532,-76.29805
1588,CAVALIER & MCLEAN,36.81001,-76.35141
1589,PORTSMOUTH & PIEDMONT,36.81842,-76.31925
1590,FLORIDA & HIGH,36.83463,-76.33691
1591,HIGH & WATSON,36.83450,-76.33450
1592,HIGH & CUTHERELL,36.83454,-76.33273
1593,CUTHERELL & MCKINLEY,36.83300,-76.33173
1594,ROMANESQUE & MARKHAM,36.83143,-76.33162
1595,TURNPIKE & WILSON 1,36.82707,-76.33584
1596,TURNPIKE & FREDERICK,36.82563,-76.33820
1597,TURNPIKE & RODMAN,36.82066,-76.34637
1598,TURNPIKE & UTAH,36.81925,-76.34868
1599,TURNPIKE & KINGS,36.81665,-76.35317
1600,MCLEAN & AIRLINE,36.81437,-76.35549
1601,PORTSMOUTH & MOHAWK,36.81634,-76.36285
1602,PORTSMOUTH & CATAWBA,36.81705,-76.36546
1603,PORTSMOUTH & BYERS,36.81829,-76.37215
1604,PORTSMOUTH & JEWELL,36.81880,-76.37518
1605,PORTSMOUTH & ELMHURST,36.81974,-76.38043
1606,PORTSMOUTH & ROBIN,36.82090,-76.38714
1607,PORTSMOUTH & HODGES FERRY,36.82152,-76.39063
1608,PORTSMOUTH & TAYLOR,36.82395,-76.41165
1609,PORTSMOUTH & CAPRI CIRCLE W (Kmart),36.82196,-76.42084
1610,PORTSMOUTH & CAPRI,36.82170,-76.42099
1611,PORTSMOUTH & ROBIN,36.82079,-76.38740
1612,PORTSMOUTH & HAYSOM,36.81935,-76.37918
1613,PORTSMOUTH & STANLEY,36.81848,-76.37418
1614,PORTSMOUTH & BYERS,36.81819,-76.37244
1615,MCLEAN & COURT,36.81430,-76.35526
1616,MCLEAN & TURNPIKE,36.81512,-76.35548
1617,TURNPIKE & UTAH,36.81928,-76.34844
1618,TURNPIKE & LENORA,36.82419,-76.34035
1619,TURNPIKE & FREDERICK,36.82545,-76.33831
1620,TURNPIKE & HOWARD,36.82762,-76.33473
1621,TURNPIKE & PHILLIPS,36.82943,-76.33172
1622,ROMANESQUE & MARKHAM,36.83135,-76.33139
1623,CUTHERELL & MCKINLEY,36.83319,-76.33150
1624,CUTHERELL & HIGH,36.83445,-76.33255
1625,HIGH & WATSON,36.83461,-76.33427
1633,HIGH & EFFINGHAM,36.83517,-76.30639
1634,EFFINGHAM & SOUTH,36.83223,-76.30688
1636,EFFINGHAM & COUNTY,36.83355,-76.30675
1637,EFFINGHAM & BRIGHTON,36.82897,-76.30672
1639,EFFINGHAM & HENRY,36.82580,-76.30638
1640,EFFINGHAM & LINCOLN,36.82436,-76.30650
1641,EFFINGHAM & LINCOLN,36.82455,-76.30633
1642,EFFINGHAM & FAYETTE,36.82248,-76.30642
1643,EFFINGHAM & PALMER,36.82307,-76.30626
1644,EFFINGHAM & GARFIELD,36.82100,-76.30636
1645,EFFINGHAM & GARFIELD,36.82111,-76.30617
1646,EFFINGHAM & ARGYLE,36.81950,-76.30629
1647,EFFINGHAM & PORTSMOUTH,36.81926,-76.30609
1650,GEORGE WASHINGTON & CHANNING,36.80172,-76.32319
1685,HIGH & WASHINGTON,36.83524,-76.30323
1686,HIGH & TWINE,36.83503,-76.31691
1687,HIGH & EFFINGHAM,36.83524,-76.30738
1690,HIGH & EFFINGHAM,36.83516,-76.30706
1691,HIGH & PRIMROSE,36.83505,-76.31148
1692,HIGH & DINWIDDIE,36.83526,-76.30210
1693,HIGH & WILLIAMSBURG,36.83495,-76.31980
1694,HIGH & YORKTOWN,36.83488,-76.32245
1695,HIGH & POTOMAC,36.83447,-76.34045
1696,HIGH & CUMBERLAND,36.83440,-76.34372
1697,HIGH & ROCKBRIDGE,36.83628,-76.34835
1698,HIGH & WILLETT,36.83721,-76.34985
1699,HIGH & GRAYSON,36.84020,-76.35555
1700,HIGH & SEAGROVE,36.84535,-76.36878
1701,HIGH & SHIRLEY,36.84684,-76.37161
1702,HIGH & GRAYSON,36.84019,-76.35581
1703,HIGH & DOGWOOD,36.85750,-76.38684
1704,HIGH & BON SECOURS,36.85967,-76.39008
1705,HIGH & SHIRLEY,36.84686,-76.37187
1706,HIGH & BON SECOURS,36.85964,-76.38982
1707,HIGH & REESE,36.85387,-76.38200
1708,HIGH & FERGUSON,36.85456,-76.38276
