route_id,service_id,trip_id,direction_id,block_id
023,SA,58861,0,023 -  5
016,SA,58862,0,004 -  1
023,SA,58863,0,023 -  3
016,SA,58864,0,016 -  2
023,SA,58865,0,023 -  1
016,SA,58866,0,016 -  1
023,SA,58867,0,023 -  2
016,SA,58868,0,016 -  2
017,SA,58869,1,017 -  4
023,SA,58870,0,023 -  4
016,SA,58871,0,004 -  1
017,SA,58872,1,017 -  2
023,SA,58873,0,023 -  5
016,SA,58874,0,016 -  2
017,SA,58875,1,017 -  3
023,SA,58876,0,023 -  3
016,SA,58877,0,016 -  1
017,SA,58878,1,017 -  4
023,SA,58879,0,023 -  1
016,SA,58880,0,016 -  2
017,SA,58881,1,017 -  2
023,SA,58882,0,023 -  2
016,SA,58883,0,016 -  1
017,SA,58884,1,017 -  3
023,SA,58885,0,023 -  4
016,SA,58886,0,016 -  2
017,SA,58887,1,017 -  4
023,SA,58888,0,023 -  5
016,SA,58889,0,004 -  2
017,SA,58890,1,017 -  2
023,SA,58891,0,023 -  3
016,SA,58892,0,016 -  2
017,SA,58893,1,017 -  3
023,SA,58894,0,023 -  1
016,SA,58895,0,016 -  1
017,SA,58896,1,017 -  4
023,SA,58897,0,023 -  2
016,SA,58898,0,016 -  2
017,SA,58899,1,017 -  2
023,SA,58900,0,023 -  6
016,SA,58901,0,016 -  1
017,SA,58902,1,017 -  3
023,SA,58903,0,023 -  4
016,SA,58904,0,016 -  2
017,SA,58905,1,017 -  4
023,SA,58906,0,023 -  5
016,SA,58907,0,016 -  1
017,SA,58908,1,017 -  2
023,SA,58909,0,023 -  3
016,SA,58910,0,016 -  2
017,SA,58911,1,017 -  3
023,SA,58912,0,023 -  1
016,SA,58913,0,016 -  1
023,SA,58914,0,023 -  2
017,SA,58915,1,017 -  4
016,SA,58917,0,016 -  2
017,SA,58918,1,017 -  2
023,SA,58919,0,023 -  4
016,SA,58920,0,016 -  1
017,SA,58921,1,017 -  3
023,SA,58922,0,023 -  5
016,SA,58923,0,016 -  2
017,SA,58924,1,017 -  4
016,SA,58926,0,016 -  1
017,SA,58927,1,017 -  2
023,SA,58928,0,023 -  1
017,SA,58929,1,017 -  3
016,SA,58930,0,016 -  1
017,SA,58931,1,017 -  4
023,SA,58932,0,023 -  4
017,SA,58933,1,017 -  2
016,SA,58934,0,016 -  1
017,SA,58935,1,017 -  3
023,SA,58936,0,023 -  5
017,SA,58937,1,017 -  4
016,SA,58938,0,016 -  1
017,SA,58939,1,017 -  2
023,SA,58940,0,023 -  1
017,SA,58941,1,017 -  3
016,SA,58942,0,016 -  1
017,SA,58943,1,017 -  4
017,SA,58945,1,017 -  2
003,SA,58948,1,003 -  2
003,SA,58949,1,003 -  1
003,SA,58950,1,003 -  2
003,SA,58951,1,003 -  1
015,SA,58955,0,015 -  8
015,SA,58956,0,015 -  2
015,SA,58957,0,015 -  6
015,SA,58958,0,015 -  5
015,SA,58959,0,015 -  8
015,SA,58960,0,015 -  2
015,SA,58961,0,015 -  6
015,SA,58962,0,015 -  5
015,SA,58963,0,015 -  8
015,SA,58964,0,015 -  2
015,SA,58965,0,015 -  6
015,SA,58966,0,015 -  5
015,SA,58967,0,015 -  8
015,SA,58968,0,015 -  2
015,SA,58969,0,015 -  6
015,SA,58970,0,015 -  5
002,SA,58972,1,002 -  2
043,SA,58973,1,043 -  1
001,SA,58974,0,001 -  1
045,SA,58975,0,045 -  4
002,SA,58976,0,002 -  1
006,SA,58977,0,015 -  4
020,SA,58978,0,020 -  1
013,SA,58979,0,013 -  1
008,SA,58980,0,008 -  2
001,SA,58981,0,036 -  1
003,SA,58982,0,003 -  3
020,SA,58983,0,020 -  3
008,SA,58984,0,008 -  4
045,SA,58985,0,045 -  3
002,SA,58986,0,002 -  2
006,SA,58988,0,006 -  1
020,SA,58989,0,020 -  5
013,SA,58990,0,013 -  3
009,SA,58991,0,009 -  2
008,SA,58992,0,008 -  1
045,SA,58993,0,045 -  2
001,SA,58994,0,001 -  3
011,SA,58995,0,011 -  1
044,SA,58996,0,044 -  2
018,SA,58997,0,018 -  1
003,SA,58998,0,003 -  2
020,SA,58999,0,020 -  7
960,SA,59000,0,960 -  2
008,SA,59001,0,008 -  3
045,SA,59002,0,045 -  4
001,SA,59003,0,001 -  4
002,SA,59004,0,002 -  1
006,SA,59005,0,006 -  3
003,SA,59006,0,003 -  3
020,SA,59007,0,020 -  4
013,SA,59008,0,013 -  1
009,SA,59009,0,009 -  1
004,SA,59010,0,004 -  1
008,SA,59011,0,008 -  2
045,SA,59012,0,045 -  1
001,SA,59013,0,001 -  5
011,SA,59014,0,011 -  1
044,SA,59015,0,044 -  1
018,SA,59016,0,018 -  2
003,SA,59017,0,003 -  1
020,SA,59018,0,020 -  6
960,SA,59019,0,960 -  1
008,SA,59020,0,008 -  4
045,SA,59022,0,045 -  3
001,SA,59023,0,001 -  2
002,SA,59024,0,002 -  2
006,SA,59025,0,006 -  1
003,SA,59026,0,003 -  2
020,SA,59027,0,020 -  2
013,SA,59028,0,013 -  3
009,SA,59029,0,018 -  1
004,SA,59030,0,016 -  1
008,SA,59031,0,008 -  1
045,SA,59032,0,045 -  2
001,SA,59033,0,001 -  4
011,SA,59034,0,011 -  1
018,SA,59035,0,018 -  2
044,SA,59036,0,044 -  3
003,SA,59037,0,003 -  5
020,SA,59038,0,020 -  7
960,SA,59039,0,960 -  2
008,SA,59040,0,008 -  3
045,SA,59041,0,045 -  4
001,SA,59042,0,001 -  1
002,SA,59043,0,002 -  1
006,SA,59044,0,006 -  3
020,SA,59045,0,020 -  1
003,SA,59046,0,003 -  1
013,SA,59047,0,013 -  1
009,SA,59048,0,009 -  1
004,SA,59049,0,004 -  1
008,SA,59050,0,008 -  2
045,SA,59051,0,045 -  1
001,SA,59052,0,001 -  2
011,SA,59053,0,011 -  1
044,SA,59054,0,044 -  2
018,SA,59055,0,018 -  2
003,SA,59056,0,003 -  3
020,SA,59057,0,020 -  6
960,SA,59058,0,960 -  1
008,SA,59059,0,008 -  4
045,SA,59060,0,045 -  3
001,SA,59061,0,036 -  1
002,SA,59062,0,002 -  2
006,SA,59063,0,006 -  1
003,SA,59064,0,003 -  5
020,SA,59065,0,020 -  5
013,SA,59066,0,013 -  3
009,SA,59067,0,018 -  1
004,SA,59068,0,016 -  1
008,SA,59069,0,008 -  1
045,SA,59070,0,045 -  2
001,SA,59071,0,001 -  1
011,SA,59072,0,011 -  1
044,SA,59073,0,044 -  1
018,SA,59074,0,018 -  2
003,SA,59075,0,003 -  2
020,SA,59076,0,020 -  7
960,SA,59077,0,960 -  2
008,SA,59078,0,008 -  3
045,SA,59079,0,045 -  4
001,SA,59080,0,001 -  3
002,SA,59081,0,002 -  1
006,SA,59082,0,006 -  3
003,SA,59083,0,003 -  3
020,SA,59084,0,020 -  4
013,SA,59085,0,013 -  1
009,SA,59086,0,009 -  1
004,SA,59087,0,004 -  1
008,SA,59088,0,008 -  2
045,SA,59089,0,045 -  1
001,SA,59090,0,036 -  1
011,SA,59091,0,011 -  1
018,SA,59092,0,018 -  3
044,SA,59093,0,044 -  3
003,SA,59094,0,003 -  1
020,SA,59095,0,020 -  6
960,SA,59096,0,960 -  1
008,SA,59097,0,008 -  4
045,SA,59098,0,045 -  3
001,SA,59099,0,001 -  5
002,SA,59100,0,002 -  2
006,SA,59101,0,006 -  1
003,SA,59102,0,003 -  2
020,SA,59103,0,020 -  2
013,SA,59104,0,013 -  3
009,SA,59105,0,018 -  2
008,SA,59106,0,008 -  5
045,SA,59107,0,045 -  2
004,SA,59108,0,004 -  1
001,SA,59109,0,001 -  3
011,SA,59110,0,011 -  1
018,SA,59112,0,018 -  1
044,SA,59113,0,044 -  2
003,SA,59114,0,003 -  5
020,SA,59115,0,020 -  7
960,SA,59116,0,960 -  2
008,SA,59117,0,008 -  3
045,SA,59118,0,045 -  4
001,SA,59119,0,001 -  4
002,SA,59120,0,002 -  1
006,SA,59121,0,006 -  3
003,SA,59122,0,003 -  1
020,SA,59123,0,020 -  1
013,SA,59124,0,013 -  1
009,SA,59125,0,009 -  1
004,SA,59126,0,016 -  1
008,SA,59127,0,008 -  2
045,SA,59128,0,045 -  1
001,SA,59129,0,001 -  5
011,SA,59130,0,011 -  1
044,SA,59131,0,044 -  1
018,SA,59132,0,018 -  1
003,SA,59133,0,003 -  3
020,SA,59134,0,020 -  6
960,SA,59135,0,960 -  1
008,SA,59136,0,008 -  4
045,SA,59137,0,045 -  3
001,SA,59138,0,001 -  2
002,SA,59139,0,002 -  2
006,SA,59140,0,006 -  1
003,SA,59141,0,003 -  5
020,SA,59142,0,020 -  5
013,SA,59143,0,013 -  3
009,SA,59144,0,018 -  2
008,SA,59145,0,008 -  5
004,SA,59146,0,004 -  2
045,SA,59147,0,045 -  2
001,SA,59148,0,001 -  4
011,SA,59149,0,011 -  1
044,SA,59150,0,044 -  3
018,SA,59151,0,009 -  3
003,SA,59152,0,003 -  2
020,SA,59153,0,020 -  7
960,SA,59154,0,960 -  2
008,SA,59155,0,008 -  3
045,SA,59156,0,045 -  4
001,SA,59157,0,001 -  1
002,SA,59158,0,002 -  1
006,SA,59159,0,006 -  3
003,SA,59160,0,003 -  3
020,SA,59161,0,020 -  4
013,SA,59162,0,013 -  1
009,SA,59163,0,009 -  1
008,SA,59164,0,008 -  2
045,SA,59165,0,045 -  1
004,SA,59166,0,004 -  2
001,SA,59167,0,001 -  2
011,SA,59168,0,011 -  1
044,SA,59169,0,044 -  2
018,SA,59170,0,009 -  3
003,SA,59171,0,003 -  1
020,SA,59172,0,020 -  9
960,SA,59173,0,960 -  1
008,SA,59174,0,008 -  4
045,SA,59175,0,045 -  3
001,SA,59176,0,036 -  1
002,SA,59177,0,002 -  2
006,SA,59178,0,006 -  1
003,SA,59179,0,003 -  2
020,SA,59180,0,020 -  2
013,SA,59181,0,013 -  3
009,SA,59182,0,009 -  4
008,SA,59183,0,008 -  5
004,SA,59184,0,004 -  3
045,SA,59185,0,045 -  2
001,SA,59186,0,001 -  1
011,SA,59187,0,011 -  1
044,SA,59188,0,044 -  1
018,SA,59189,0,018 -  2
003,SA,59190,0,003 -  5
020,SA,59191,0,020 - 11
960,SA,59193,0,960 -  2
008,SA,59194,0,008 -  6
045,SA,59195,0,045 -  4
001,SA,59196,0,001 -  3
002,SA,59197,0,002 -  1
006,SA,59198,0,006 -  3
003,SA,59199,0,003 -  1
020,SA,59200,0,020 - 10
013,SA,59201,0,013 -  1
009,SA,59202,0,009 -  3
008,SA,59203,0,008 -  2
045,SA,59204,0,045 -  1
004,SA,59205,0,004 -  3
001,SA,59206,0,036 -  1
011,SA,59207,0,011 -  1
044,SA,59208,0,044 -  3
018,SA,59209,0,009 -  1
003,SA,59211,0,003 -  3
020,SA,59212,0,020 - 13
960,SA,59213,0,960 -  1
008,SA,59214,0,008 -  4
045,SA,59215,0,045 -  3
001,SA,59216,0,001 -  5
002,SA,59217,0,002 -  2
006,SA,59218,0,006 -  1
003,SA,59219,0,003 -  5
020,SA,59220,0,020 - 12
013,SA,59221,0,013 -  3
009,SA,59223,0,009 -  4
008,SA,59224,0,008 -  5
001,SA,59226,0,001 -  3
045,SA,59227,0,045 -  2
044,SA,59228,0,044 -  2
018,SA,59229,0,009 -  1
003,SA,59230,0,003 -  2
020,SA,59231,0,008 -  3
960,SA,59232,0,960 -  2
045,SA,59233,0,045 -  4
008,SA,59234,0,008 -  6
001,SA,59235,0,001 -  4
002,SA,59236,0,002 -  1
006,SA,59239,0,006 -  3
020,SA,59240,0,020 -  4
013,SA,59242,0,013 -  1
009,SA,59243,0,009 -  3
045,SA,59244,0,045 -  1
001,SA,59246,0,001 -  5
018,SA,59247,0,009 -  1
003,SA,59248,0,003 -  1
960,SA,59250,0,960 -  1
008,SA,59251,0,008 -  4
002,SA,59252,0,002 -  2
006,SA,59253,0,006 -  3
020,SA,59254,0,020 -  2
013,SA,59255,0,013 -  4
009,SA,59256,0,009 -  4
045,SA,59257,0,001 -  2
001,SA,59259,0,001 -  3
018,SA,59260,0,009 -  1
003,SA,59261,0,003 -  2
008,SA,59262,0,008 -  6
002,SA,59263,0,002 -  1
006,SA,59264,0,006 -  3
020,SA,59265,0,020 - 10
013,SA,59266,0,013 -  4
009,SA,59267,0,009 -  3
045,SA,59268,0,045 -  1
001,SA,59269,0,001 -  5
018,SA,59270,0,009 -  1
003,SA,59271,0,003 -  1
008,SA,59273,0,008 -  4
002,SA,59274,0,002 -  2
006,SA,59275,0,006 -  3
020,SA,59276,0,020 - 12
013,SA,59277,0,013 -  4
009,SA,59278,0,009 -  4
045,SA,59279,0,045 -  5
001,SA,59280,0,001 -  3
003,SA,59281,0,003 -  2
008,SA,59282,0,008 -  6
002,SA,59283,0,002 -  1
006,SA,59284,0,006 -  3
020,SA,59285,0,020 -  4
013,SA,59286,0,013 -  4
009,SA,59287,0,009 -  3
045,SA,59288,0,045 -  1
001,SA,59289,0,001 -  5
003,SA,59290,0,003 -  1
008,SA,59292,0,008 -  4
002,SA,59294,0,002 -  2
006,SA,59295,0,006 -  3
013,SA,59296,0,013 -  4
045,SA,59297,0,045 -  5
001,SA,59298,0,001 -  3
003,SA,59299,0,003 -  6
017,SA,59306,1,017 -  1
017,SA,59307,1,017 -  2
017,SA,59308,1,017 -  2
017,SA,59309,1,017 -  2
017,SA,59310,1,017 -  2
017,SA,59311,1,017 -  2
017,SA,59312,1,017 -  2
017,SA,59313,1,017 -  2
017,SA,59314,1,017 -  3
023,SA,59315,1,023 -  3
015,SA,59316,0,015 -  3
023,SA,59317,1,023 -  1
015,SA,59318,0,015 -  6
023,SA,59319,1,023 -  2
023,SA,59321,1,023 -  4
015,SA,59322,0,015 -  5
023,SA,59323,1,023 -  5
023,SA,59325,1,023 -  3
023,SA,59326,1,023 -  1
023,SA,59327,1,023 -  2
023,SA,59328,1,023 -  4
023,SA,59329,1,023 -  5
023,SA,59330,1,023 -  3
023,SA,59331,1,023 -  1
023,SA,59332,1,023 -  2
023,SA,59333,1,023 -  4
023,SA,59334,1,023 -  5
023,SA,59335,1,023 -  3
023,SA,59336,1,023 -  1
023,SA,59337,1,023 -  2
023,SA,59338,1,023 -  4
023,SA,59339,1,023 -  5
023,SA,59340,1,023 -  3
023,SA,59341,1,023 -  1
023,SA,59342,1,023 -  2
023,SA,59343,1,023 -  6
023,SA,59344,1,023 -  4
023,SA,59345,1,023 -  5
023,SA,59346,1,023 -  3
023,SA,59347,1,023 -  1
023,SA,59349,1,023 -  4
023,SA,59350,1,023 -  5
023,SA,59351,1,023 -  1
023,SA,59352,1,023 -  4
023,SA,59353,1,023 -  5
015,SA,59354,0,015 - 10
023,SA,59355,1,023 -  1
015,SA,59356,0,015 -  2
015,SA,59357,0,015 -  2
015,SA,59359,1,015 -  1
015,SA,59360,1,015 -  5
002,SA,59361,1,002 -  1
015,SA,59362,1,015 -  7
003,SA,59363,1,003 -  1
015,SA,59364,1,015 -  2
002,SA,59365,1,002 -  2
015,SA,59366,1,015 -  3
003,SA,59367,1,003 -  5
015,SA,59368,1,015 -  6
002,SA,59369,1,002 -  1
015,SA,59370,1,015 -  4
003,SA,59371,1,003 -  3
015,SA,59372,1,015 -  5
002,SA,59373,1,002 -  2
015,SA,59374,1,015 -  1
003,SA,59375,1,003 -  2
015,SA,59376,1,015 -  8
002,SA,59377,1,002 -  1
015,SA,59378,1,015 -  9
003,SA,59379,1,003 -  1
015,SA,59380,1,015 -  2
002,SA,59381,1,002 -  2
015,SA,59382,1,015 -  3
003,SA,59383,1,003 -  5
015,SA,59384,1,015 -  6
002,SA,59385,1,002 -  1
015,SA,59386,1,015 -  4
003,SA,59387,1,003 -  3
015,SA,59388,1,015 -  5
002,SA,59389,1,002 -  2
015,SA,59390,1,015 -  1
003,SA,59391,1,003 -  2
015,SA,59392,1,015 -  8
002,SA,59393,1,002 -  1
015,SA,59394,1,015 -  9
003,SA,59395,1,003 -  1
015,SA,59396,1,015 -  2
002,SA,59397,1,002 -  2
015,SA,59398,1,015 -  3
003,SA,59399,1,003 -  5
015,SA,59400,1,015 -  6
002,SA,59401,1,002 -  1
015,SA,59402,1,015 -  4
003,SA,59403,1,003 -  3
015,SA,59404,1,015 -  5
002,SA,59405,1,002 -  2
015,SA,59406,1,015 -  1
003,SA,59407,1,003 -  2
015,SA,59408,1,015 -  8
002,SA,59409,1,002 -  1
015,SA,59410,1,015 -  9
003,SA,59411,1,003 -  1
015,SA,59412,1,015 -  2
002,SA,59414,1,002 -  2
015,SA,59416,1,015 -  6
002,SA,59418,1,002 -  1
015,SA,59419,1,015 -  5
002,SA,59421,1,002 -  2
015,SA,59422,1,015 -  8
002,SA,59423,1,002 -  1
015,SA,59424,1,015 - 10
002,SA,59425,1,002 -  2
015,SA,59426,1,015 -  2
002,SA,59428,1,002 -  1
020,SA,59433,1,020 -  4
020,SA,59434,1,020 -  6
020,SA,59435,1,020 -  7
023,SA,59436,0,023 -  2
011,SA,59437,1,011 -  1
011,SA,59438,1,011 -  1
011,SA,59439,1,011 -  1
011,SA,59440,1,011 -  1
011,SA,59441,1,011 -  1
011,SA,59442,1,011 -  1
011,SA,59443,1,011 -  1
011,SA,59444,1,011 -  1
011,SA,59445,1,011 -  1
011,SA,59446,1,011 -  1
011,SA,59447,1,011 -  1
011,SA,59448,1,011 -  1
011,SA,59449,1,011 -  1
003,SA,59450,1,003 -  1
003,SA,59451,1,003 -  2
003,SA,59452,1,003 -  3
003,SA,59453,1,003 -  2
003,SA,59454,1,003 -  1
003,SA,59455,1,003 -  5
003,SA,59456,1,003 -  3
003,SA,59457,1,003 -  2
003,SA,59458,1,003 -  1
003,SA,59459,1,003 -  5
003,SA,59460,1,003 -  3
003,SA,59461,1,003 -  2
003,SA,59462,1,003 -  1
003,SA,59463,1,003 -  5
003,SA,59464,1,003 -  3
001,SA,59466,1,001 -  3
001,SA,59467,1,001 -  5
001,SA,59468,1,001 -  4
001,SA,59469,1,001 -  2
001,SA,59470,1,001 -  1
001,SA,59471,1,036 -  1
001,SA,59472,1,001 -  3
001,SA,59473,1,001 -  5
001,SA,59474,1,001 -  4
001,SA,59475,1,001 -  2
001,SA,59476,1,001 -  1
001,SA,59477,1,036 -  1
001,SA,59478,1,001 -  3
001,SA,59479,1,001 -  5
036,SA,59480,0,001 -  1
001,SA,59481,1,001 -  2
036,SA,59482,0,036 -  1
001,SA,59483,1,001 -  1
036,SA,59484,0,001 -  3
001,SA,59485,1,036 -  1
036,SA,59486,0,001 -  5
001,SA,59487,1,001 -  3
036,SA,59488,0,001 -  4
001,SA,59489,1,001 -  5
036,SA,59490,0,001 -  2
001,SA,59491,1,001 -  4
036,SA,59492,0,001 -  1
001,SA,59493,1,001 -  2
036,SA,59494,0,036 -  1
001,SA,59495,1,001 -  1
036,SA,59496,0,001 -  3
001,SA,59497,1,036 -  1
036,SA,59498,0,001 -  5
001,SA,59499,1,001 -  3
036,SA,59500,0,001 -  4
001,SA,59501,1,001 -  5
036,SA,59502,0,001 -  2
001,SA,59503,1,001 -  4
036,SA,59504,0,001 -  1
001,SA,59505,1,001 -  2
036,SA,59506,0,036 -  1
036,SA,59508,0,036 -  1
036,SA,59509,0,036 -  1
020,SA,59518,1,020 -  6
020,SA,59519,1,020 -  7
020,SA,59520,1,020 -  6
020,SA,59521,1,020 -  7
020,SA,59522,1,020 -  6
020,SA,59523,1,020 -  7
020,SA,59524,1,020 -  9
020,SA,59525,1,020 - 11
020,SA,59526,1,020 - 13
020,SA,59527,1,008 -  3
020,SA,59528,1,020 - 13
015,SA,59529,0,015 -  4
057,SA,59530,0,057 -  2
015,SA,59531,0,015 -  1
057,SA,59532,0,057 -  1
015,SA,59533,0,015 -  9
057,SA,59534,0,057 -  2
015,SA,59535,0,015 -  3
057,SA,59536,0,057 -  1
015,SA,59537,0,015 -  4
057,SA,59538,0,057 -  2
015,SA,59539,0,015 -  1
057,SA,59540,0,057 -  1
015,SA,59541,0,015 -  9
057,SA,59542,0,057 -  2
015,SA,59543,0,015 -  3
057,SA,59545,0,057 -  3
015,SA,59546,0,015 -  4
057,SA,59548,0,057 -  4
015,SA,59549,0,015 -  1
057,SA,59551,0,057 -  6
015,SA,59552,0,015 -  9
057,SA,59554,0,057 -  7
015,SA,59556,0,015 -  3
057,SA,59557,0,057 -  8
015,SA,59558,0,015 -  4
057,SA,59559,0,057 -  7
015,SA,59560,0,015 -  1
006,SA,59562,1,006 -  3
006,SA,59563,1,006 -  1
006,SA,59564,1,006 -  3
006,SA,59565,1,006 -  1
006,SA,59566,1,006 -  3
006,SA,59567,1,006 -  1
006,SA,59568,1,006 -  3
006,SA,59569,1,006 -  1
006,SA,59570,1,006 -  3
006,SA,59571,1,006 -  1
006,SA,59572,1,006 -  3
006,SA,59573,1,006 -  1
006,SA,59574,1,006 -  3
058,SA,59576,1,058 -  1
013,SA,59577,1,013 -  1
058,SA,59578,1,058 -  1
013,SA,59579,1,013 -  3
058,SA,59580,1,058 -  1
013,SA,59581,1,013 -  1
058,SA,59582,1,058 -  1
013,SA,59583,1,013 -  3
058,SA,59584,1,058 -  1
013,SA,59585,1,013 -  1
058,SA,59586,1,058 -  1
013,SA,59587,1,013 -  3
058,SA,59588,1,058 -  1
013,SA,59589,1,013 -  1
058,SA,59590,1,058 -  1
013,SA,59591,1,013 -  3
058,SA,59592,1,058 -  1
013,SA,59593,1,013 -  1
058,SA,59594,1,058 -  1
013,SA,59595,1,013 -  3
058,SA,59596,1,058 -  1
013,SA,59597,1,013 -  1
058,SA,59598,1,058 -  1
013,SA,59599,1,013 -  3
058,SA,59600,1,058 -  1
013,SA,59601,1,013 -  1
013,SA,59603,1,013 -  4
014,SA,59607,0,014 -  1
014,SA,59608,0,014 -  2
014,SA,59609,0,014 -  1
014,SA,59610,0,014 -  2
014,SA,59611,0,014 -  1
014,SA,59612,0,014 -  2
014,SA,59613,0,014 -  3
014,SA,59614,0,014 -  4
014,SA,59615,0,014 -  3
014,SA,59616,0,014 -  4
014,SA,59617,0,014 -  3
014,SA,59618,0,014 -  4
014,SA,59619,0,014 -  3
057,SA,59723,1,057 -  1
057,SA,59724,1,057 -  2
057,SA,59725,1,057 -  1
057,SA,59726,1,057 -  2
057,SA,59727,1,057 -  1
057,SA,59728,1,057 -  2
057,SA,59729,1,057 -  1
057,SA,59730,1,057 -  2
057,SA,59731,1,057 -  3
057,SA,59733,1,057 -  5
057,SA,59734,1,057 -  6
057,SA,59735,1,057 -  7
036,SA,59738,1,001 -  1
036,SA,59739,1,036 -  1
036,SA,59740,1,001 -  3
036,SA,59741,1,001 -  5
036,SA,59742,1,001 -  4
036,SA,59743,1,001 -  2
036,SA,59744,1,001 -  1
036,SA,59745,1,036 -  1
036,SA,59746,1,001 -  3
036,SA,59747,1,001 -  5
036,SA,59748,1,001 -  4
036,SA,59749,1,001 -  2
036,SA,59750,1,001 -  1
036,SA,59751,1,036 -  1
036,SA,59752,1,036 -  1
036,SA,59753,1,036 -  1
014,SA,59754,1,014 -  2
014,SA,59755,1,014 -  1
014,SA,59756,1,014 -  2
014,SA,59757,1,014 -  1
014,SA,59758,1,014 -  2
014,SA,59759,1,014 -  1
014,SA,59760,1,014 -  2
014,SA,59761,1,014 -  3
014,SA,59762,1,014 -  4
014,SA,59763,1,014 -  3
014,SA,59764,1,014 -  4
014,SA,59765,1,014 -  3
014,SA,59766,1,014 -  4
012,SA,59768,1,012 -  1
012,SA,59769,1,012 -  2
012,SA,59770,1,012 -  1
012,SA,59771,1,012 -  2
012,SA,59772,1,012 -  1
012,SA,59773,1,012 -  2
012,SA,59774,1,012 -  1
012,SA,59775,1,012 -  2
012,SA,59776,1,012 -  1
012,SA,59777,1,012 -  2
012,SA,59778,1,012 -  1
012,SA,59779,1,012 -  2
045,SA,59782,1,045 -  2
045,SA,59784,1,045 -  1
045,SA,59785,1,001 -  2
045,SA,59786,1,045 -  1
045,SA,59787,1,045 -  5
045,SA,59788,1,045 -  1
009,SA,59790,0,009 -  1
009,SA,59791,1,009 -  2
045,SA,59792,1,045 -  3
045,SA,59793,1,045 -  2
041,SA,59794,1,041 -  1
045,SA,59795,1,045 -  4
045,SA,59796,1,045 -  1
050,SA,59797,1,050 -  1
041,SA,59798,1,041 -  2
045,SA,59799,1,045 -  3
045,SA,59800,1,045 -  2
050,SA,59801,1,050 -  1
041,SA,59802,1,041 -  1
045,SA,59803,1,045 -  4
045,SA,59804,1,045 -  1
050,SA,59805,1,050 -  1
041,SA,59806,1,041 -  2
045,SA,59807,1,045 -  3
045,SA,59808,1,045 -  2
050,SA,59809,1,050 -  1
041,SA,59810,1,041 -  1
045,SA,59811,1,045 -  4
045,SA,59812,1,045 -  1
050,SA,59813,1,050 -  1
041,SA,59814,1,041 -  2
045,SA,59815,1,045 -  3
045,SA,59816,1,045 -  2
050,SA,59817,1,050 -  1
041,SA,59818,1,041 -  1
045,SA,59819,1,045 -  4
045,SA,59820,1,045 -  1
050,SA,59821,1,050 -  1
041,SA,59822,1,041 -  2
045,SA,59823,1,045 -  3
045,SA,59824,1,045 -  2
050,SA,59825,1,050 -  1
041,SA,59826,1,041 -  1
045,SA,59827,1,045 -  4
045,SA,59828,1,045 -  1
050,SA,59829,1,050 -  1
041,SA,59830,1,041 -  2
045,SA,59831,1,045 -  3
045,SA,59832,1,045 -  2
050,SA,59833,1,050 -  1
041,SA,59834,1,041 -  1
045,SA,59835,1,045 -  4
045,SA,59836,1,045 -  1
050,SA,59837,1,050 -  1
041,SA,59838,1,041 -  2
045,SA,59839,1,045 -  3
045,SA,59840,1,045 -  2
050,SA,59841,1,050 -  1
041,SA,59842,1,041 -  1
045,SA,59843,1,045 -  4
045,SA,59844,1,045 -  1
047,SA,59847,1,047 -  1
047,SA,59848,1,047 -  2
047,SA,59849,1,047 -  1
047,SA,59850,1,047 -  2
047,SA,59851,1,047 -  1
047,SA,59852,1,047 -  2
047,SA,59853,1,047 -  1
047,SA,59854,1,047 -  2
047,SA,59855,1,047 -  1
047,SA,59856,1,047 -  2
047,SA,59857,1,047 -  1
047,SA,59858,1,047 -  2
047,SA,59859,1,047 -  1
047,SA,59860,1,047 -  2
047,SA,59861,1,047 -  1
047,SA,59862,1,047 -  2
047,SA,59863,1,047 -  1
047,SA,59864,1,047 -  2
047,SA,59865,1,047 -  1
047,SA,59866,1,047 -  2
047,SA,59867,1,047 -  1
047,SA,59868,1,047 -  2
047,SA,59869,1,047 -  1
047,SA,59870,1,047 -  2
047,SA,59871,1,057 -  6
047,SA,59872,1,047 -  2
005,SA,59873,1,005 -  1
005,SA,59874,1,005 -  1
005,SA,59875,1,005 -  1
005,SA,59876,1,005 -  1
005,SA,59877,1,005 -  1
005,SA,59878,1,005 -  1
005,SA,59879,1,005 -  2
005,SA,59880,1,005 -  2
005,SA,59881,1,005 -  2
005,SA,59882,1,005 -  2
005,SA,59883,1,005 -  2
007,SA,59885,0,007 -  2
007,SA,59886,0,007 -  1
007,SA,59887,0,007 -  2
007,SA,59888,0,007 -  1
007,SA,59889,0,007 -  2
007,SA,59890,0,007 -  1
007,SA,59891,0,007 -  2
007,SA,59892,0,007 -  1
007,SA,59893,0,007 -  2
007,SA,59894,0,007 -  1
007,SA,59895,0,007 -  2
007,SA,59896,0,007 -  1
007,SA,59897,0,007 -  2
007,SA,59898,0,007 -  1
007,SA,59899,0,007 -  2
007,SA,59900,0,007 -  1
007,SA,59901,0,007 -  2
007,SA,59902,0,007 -  1
007,SA,59903,0,007 -  2
007,SA,59904,1,007 -  1
007,SA,59905,1,007 -  2
007,SA,59906,1,007 -  1
007,SA,59907,1,007 -  2
007,SA,59908,1,007 -  1
007,SA,59909,1,007 -  2
007,SA,59910,1,007 -  1
007,SA,59911,1,007 -  2
007,SA,59912,1,007 -  1
